ADDRESS_ID,CUSTOMER_ID,ADDRESS_TYPE,STREET_ADDRESS,CITY,PROVINCE,POSTAL_CODE,COUNTRY,IS_DEFAULT
1812,1508,Primary,House 838 Main Boulevard,Swat,Khyber Pakhtunkhwa,18921,Pakistan,True
1813,1509,Primary,Block C Saddar,Muzaffarabad,Azad Kashmir,79598,Pakistan,True
1814,1510,Primary,Block C Defence Housing,Sargodha,Punjab,35794,Pakistan,True
1815,1511,Primary,Block E Model Town,Sukkur,Sindh,96885,Pakistan,True
1816,1511,Secondary,844 Clifton,Sargodha,Punjab,60548,Pakistan,False
1817,1512,Primary,170 Mall Road,Rawalpindi,Punjab,41610,Pakistan,True
1818,1513,Primary,739 Park Road,Peshawar,Khyber Pakhtunkhwa,89875,Pakistan,True
1819,1514,Primary,House 917 College Road,Astore,Gilgit-Baltistan,25755,Pakistan,True
1820,1515,Primary,House 733 Cantt,Gilgit,Gilgit-Baltistan,50124,Pakistan,True
1821,1516,Primary,Block B Model Town,Gilgit,Gilgit-Baltistan,40383,Pakistan,True
1822,1517,Primary,Block C Johar Town,Hyderabad,Sindh,47376,Pakistan,True
1823,1518,Primary,923 Industrial Area,Turbat,Balochistan,13237,Pakistan,True
1824,1519,Primary,Block E Bahria Town,Nowshera,Khyber Pakhtunkhwa,62226,Pakistan,True
1825,1520,Primary,Block C DHA,Khuzdar,Balochistan,50158,Pakistan,True
1826,1521,Primary,Block A Model Town,Chaman,Balochistan,97451,Pakistan,True
1827,1521,Secondary,104 Bahria Town,Astore,Gilgit-Baltistan,94051,Pakistan,False
1828,1522,Primary,34 College Road,Swat,Khyber Pakhtunkhwa,37584,Pakistan,True
1829,1523,Primary,162 Cantt,Kotli,Azad Kashmir,75600,Pakistan,True
1830,1524,Primary,House 54 Main Boulevard,Mardan,Khyber Pakhtunkhwa,43181,Pakistan,True
1831,1525,Primary,892 College Road,Mirpur Khas,Sindh,10839,Pakistan,True
1832,1526,Primary,609 Industrial Area,Chaman,Balochistan,26430,Pakistan,True
1833,1527,Primary,Block B Cantt,Khuzdar,Balochistan,17997,Pakistan,True
1834,1528,Primary,333 Model Town,Gilgit,Gilgit-Baltistan,37345,Pakistan,True
1835,1529,Primary,Block A Industrial Area,Abbottabad,Khyber Pakhtunkhwa,70424,Pakistan,True
1836,1529,Secondary,479 Model Town,Astore,Gilgit-Baltistan,85665,Pakistan,False
1837,1530,Primary,House 33 Park Road,Mirpur,Azad Kashmir,75456,Pakistan,True
1838,1531,Primary,Block B DHA,Gilgit,Gilgit-Baltistan,21258,Pakistan,True
1839,1532,Primary,Block B Saddar,Mansehra,Khyber Pakhtunkhwa,22841,Pakistan,True
1840,1532,Secondary,259 Model Town,Charsadda,Khyber Pakhtunkhwa,97798,Pakistan,False
1841,1533,Primary,House 850 College Road,Bahawalpur,Punjab,99640,Pakistan,True
1842,1533,Secondary,Block C Johar Town,Chaman,Balochistan,39081,Pakistan,False
1843,1534,Primary,655 DHA,Peshawar,Khyber Pakhtunkhwa,71943,Pakistan,True
1844,1535,Primary,House 424 Industrial Area,Lahore,Punjab,44267,Pakistan,True
1845,1535,Secondary,Block E DHA,Bahawalpur,Punjab,50190,Pakistan,False
1846,1536,Primary,Block D Gulberg,Jacobabad,Sindh,38413,Pakistan,True
1847,1537,Primary,Block E DHA,Hyderabad,Sindh,53513,Pakistan,True
1848,1538,Primary,House 850 Park Road,Jacobabad,Sindh,21574,Pakistan,True
1849,1539,Primary,Block A Park Road,Zhob,Balochistan,42047,Pakistan,True
1850,1540,Primary,Block E Mall Road,Sukkur,Sindh,60121,Pakistan,True
1851,1541,Primary,Block E Saddar,Hyderabad,Sindh,62950,Pakistan,True
1852,1542,Primary,817 College Road,Nawabshah,Sindh,25748,Pakistan,True
1853,1543,Primary,Block E Cantt,Gwadar,Balochistan,81798,Pakistan,True
1854,1544,Primary,House 90 University Road,Chilas,Gilgit-Baltistan,90335,Pakistan,True
1855,1545,Primary,Block E Cantt,Kotli,Azad Kashmir,85645,Pakistan,True
1856,1546,Primary,909 Mall Road,Gilgit,Gilgit-Baltistan,66438,Pakistan,True
1857,1547,Primary,759 Main Boulevard,Chilas,Gilgit-Baltistan,20911,Pakistan,True
1858,1548,Primary,525 Park Road,Chaman,Balochistan,30556,Pakistan,True
1859,1548,Secondary,House 357 Cantt,Multan,Punjab,34087,Pakistan,False
1860,1549,Primary,House 476 Industrial Area,Kotli,Azad Kashmir,12842,Pakistan,True
1861,1549,Secondary,House 370 College Road,Gwadar,Balochistan,65215,Pakistan,False
1862,1550,Primary,House 98 College Road,Mardan,Khyber Pakhtunkhwa,87685,Pakistan,True
1863,1551,Primary,833 Mall Road,Gilgit,Gilgit-Baltistan,61054,Pakistan,True
1864,1552,Primary,Block B Industrial Area,Zhob,Balochistan,14857,Pakistan,True
1865,1553,Primary,616 Mall Road,Bahawalpur,Punjab,45516,Pakistan,True
1866,1554,Primary,Block A College Road,Chaman,Balochistan,92263,Pakistan,True
1867,1554,Secondary,118 Model Town,Sukkur,Sindh,92102,Pakistan,False
1868,1555,Primary,Block B Industrial Area,Kotli,Azad Kashmir,98828,Pakistan,True
1869,1556,Primary,House 172 Main Boulevard,Sialkot,Punjab,70600,Pakistan,True
1870,1557,Primary,Block E Clifton,Mirpur,Azad Kashmir,87267,Pakistan,True
1871,1557,Secondary,641 University Road,Sialkot,Punjab,81350,Pakistan,False
1872,1558,Primary,125 Main Boulevard,Chilas,Gilgit-Baltistan,11445,Pakistan,True
1873,1559,Primary,House 59 Cantt,Rawalpindi,Punjab,14065,Pakistan,True
1874,1560,Primary,House 755 Bahria Town,Sukkur,Sindh,47372,Pakistan,True
1875,1561,Primary,Block E Bahria Town,Mansehra,Khyber Pakhtunkhwa,85680,Pakistan,True
1876,1562,Primary,Block E Cantt,Zhob,Balochistan,10503,Pakistan,True
1877,1563,Primary,987 DHA,Mirpur,Azad Kashmir,70709,Pakistan,True
1878,1564,Primary,298 Model Town,Astore,Gilgit-Baltistan,13874,Pakistan,True
1879,1565,Primary,708 Cantt,Peshawar,Khyber Pakhtunkhwa,85583,Pakistan,True
1880,1566,Primary,Block A Saddar,Astore,Gilgit-Baltistan,43857,Pakistan,True
1881,1567,Primary,Block B University Road,Muzaffarabad,Azad Kashmir,22453,Pakistan,True
1882,1568,Primary,Block A Cantt,Kotli,Azad Kashmir,69056,Pakistan,True
1883,1568,Secondary,550 DHA,Mirpur,Azad Kashmir,62089,Pakistan,False
1884,1569,Primary,585 Gulberg,Gilgit,Gilgit-Baltistan,70394,Pakistan,True
1885,1570,Primary,Block A Clifton,Gilgit,Gilgit-Baltistan,97223,Pakistan,True
1886,1571,Primary,Block D Johar Town,Gwadar,Balochistan,83906,Pakistan,True
1887,1571,Secondary,891 Mall Road,Turbat,Balochistan,78204,Pakistan,False
1888,1572,Primary,House 521 Industrial Area,Mirpur Khas,Sindh,29354,Pakistan,True
1889,1573,Primary,Block E Park Road,Astore,Gilgit-Baltistan,63585,Pakistan,True
1890,1574,Primary,307 Defence Housing,Turbat,Balochistan,52299,Pakistan,True
1891,1575,Primary,Block C Park Road,Peshawar,Khyber Pakhtunkhwa,97864,Pakistan,True
1892,1576,Primary,Block A University Road,Gwadar,Balochistan,20798,Pakistan,True
1893,1577,Primary,388 Bahria Town,Mirpur,Azad Kashmir,68795,Pakistan,True
1894,1578,Primary,House 292 Saddar,Jacobabad,Sindh,47224,Pakistan,True
1895,1579,Primary,Block A Defence Housing,Turbat,Balochistan,18874,Pakistan,True
1896,1580,Primary,245 Cantt,Charsadda,Khyber Pakhtunkhwa,10953,Pakistan,True
1897,1581,Primary,792 Main Boulevard,Kotli,Azad Kashmir,51081,Pakistan,True
1898,1582,Primary,House 643 Gulberg,Skardu,Gilgit-Baltistan,71294,Pakistan,True
1899,1583,Primary,House 409 Johar Town,Sargodha,Punjab,22419,Pakistan,True
1900,1584,Primary,Block E Bahria Town,Astore,Gilgit-Baltistan,96642,Pakistan,True
1901,1585,Primary,House 263 College Road,Chilas,Gilgit-Baltistan,22570,Pakistan,True
1902,1586,Primary,House 851 University Road,Muzaffarabad,Azad Kashmir,26701,Pakistan,True
1903,1587,Primary,Block A Johar Town,Gwadar,Balochistan,27404,Pakistan,True
1904,1587,Secondary,Block A Main Boulevard,Abbottabad,Khyber Pakhtunkhwa,39659,Pakistan,False
1905,1588,Primary,670 Mall Road,Abbottabad,Khyber Pakhtunkhwa,81710,Pakistan,True
1906,1589,Primary,309 Gulberg,Kotli,Azad Kashmir,16698,Pakistan,True
1907,1590,Primary,Block D Main Boulevard,Lahore,Punjab,38808,Pakistan,True
1908,1590,Secondary,Block C Main Boulevard,Jacobabad,Sindh,23861,Pakistan,False
1909,1591,Primary,House 418 Model Town,Bahawalpur,Punjab,12369,Pakistan,True
1910,1591,Secondary,Block C Saddar,Chilas,Gilgit-Baltistan,57209,Pakistan,False
1911,1592,Primary,House 905 Gulberg,Rawalakot,Azad Kashmir,61109,Pakistan,True
1912,1593,Primary,757 Saddar,Quetta,Balochistan,99103,Pakistan,True
1913,1593,Secondary,Block E College Road,Gwadar,Balochistan,50089,Pakistan,False
1914,1594,Primary,House 699 Gulberg,Gujranwala,Punjab,65617,Pakistan,True
1915,1595,Primary,Block B Saddar,Kotli,Azad Kashmir,76537,Pakistan,True
1916,1596,Primary,949 College Road,Gujranwala,Punjab,64263,Pakistan,True
1917,1597,Primary,House 676 Model Town,Charsadda,Khyber Pakhtunkhwa,83725,Pakistan,True
1918,1598,Primary,Block A DHA,Zhob,Balochistan,81193,Pakistan,True
1919,1598,Secondary,690 Mall Road,Mansehra,Khyber Pakhtunkhwa,84849,Pakistan,False
1920,1599,Primary,657 Cantt,Mirpur,Azad Kashmir,82009,Pakistan,True
1921,1600,Primary,Block A Saddar,Nowshera,Khyber Pakhtunkhwa,25201,Pakistan,True
1922,1601,Primary,784 Model Town,Faisalabad,Punjab,67104,Pakistan,True
1923,1602,Primary,674 Johar Town,Bahawalpur,Punjab,19182,Pakistan,True
1924,1602,Secondary,Block A Park Road,Kotli,Azad Kashmir,85619,Pakistan,False
1925,1603,Primary,House 418 Main Boulevard,Zhob,Balochistan,87586,Pakistan,True
1926,1604,Primary,House 752 University Road,Abbottabad,Khyber Pakhtunkhwa,49638,Pakistan,True
1927,1605,Primary,171 Cantt,Gilgit,Gilgit-Baltistan,95421,Pakistan,True
1928,1606,Primary,House 223 Mall Road,Khuzdar,Balochistan,28592,Pakistan,True
1929,1607,Primary,366 Main Boulevard,Mardan,Khyber Pakhtunkhwa,98332,Pakistan,True
1930,1608,Primary,House 960 Defence Housing,Abbottabad,Khyber Pakhtunkhwa,45412,Pakistan,True
1931,1608,Secondary,Block E Saddar,Bahawalpur,Punjab,81497,Pakistan,False
1932,1609,Primary,Block E DHA,Bahawalpur,Punjab,10450,Pakistan,True
1933,1610,Primary,712 DHA,Mardan,Khyber Pakhtunkhwa,31497,Pakistan,True
1934,1611,Primary,22 Bahria Town,Jacobabad,Sindh,74790,Pakistan,True
1935,1612,Primary,House 96 Saddar,Khuzdar,Balochistan,44390,Pakistan,True
1936,1612,Secondary,House 488 DHA,Gilgit,Gilgit-Baltistan,64286,Pakistan,False
1937,1613,Primary,539 Johar Town,Gwadar,Balochistan,99487,Pakistan,True
1938,1614,Primary,Block D Main Boulevard,Muzaffarabad,Azad Kashmir,14134,Pakistan,True
1939,1614,Secondary,Block C Cantt,Sialkot,Punjab,65204,Pakistan,False
1940,1615,Primary,House 338 Bahria Town,Gwadar,Balochistan,61238,Pakistan,True
1941,1616,Primary,House 223 Defence Housing,Multan,Punjab,82559,Pakistan,True
1942,1617,Primary,85 Main Boulevard,Chaman,Balochistan,24661,Pakistan,True
1943,1617,Secondary,House 897 College Road,Bahawalpur,Punjab,29802,Pakistan,False
1944,1618,Primary,283 College Road,Kotli,Azad Kashmir,86089,Pakistan,True
1945,1619,Primary,791 College Road,Rawalakot,Azad Kashmir,77091,Pakistan,True
1946,1620,Primary,699 Model Town,Turbat,Balochistan,33337,Pakistan,True
1947,1621,Primary,House 856 Bahria Town,Chaman,Balochistan,86584,Pakistan,True
1948,1622,Primary,Block E University Road,Swat,Khyber Pakhtunkhwa,67737,Pakistan,True
1949,1623,Primary,Block A Model Town,Muzaffarabad,Azad Kashmir,53665,Pakistan,True
1950,1624,Primary,586 Gulberg,Khuzdar,Balochistan,43354,Pakistan,True
1951,1625,Primary,Block B Mall Road,Muzaffarabad,Azad Kashmir,78273,Pakistan,True
1952,1626,Primary,Block B Saddar,Quetta,Balochistan,25283,Pakistan,True
1953,1626,Secondary,450 University Road,Nawabshah,Sindh,78918,Pakistan,False
1954,1627,Primary,Block B Clifton,Charsadda,Khyber Pakhtunkhwa,11918,Pakistan,True
1955,1628,Primary,Block E University Road,Larkana,Sindh,22461,Pakistan,True
1956,1629,Primary,690 College Road,Nowshera,Khyber Pakhtunkhwa,73849,Pakistan,True
1957,1630,Primary,21 Industrial Area,Mirpur,Azad Kashmir,40816,Pakistan,True
1958,1631,Primary,322 Main Boulevard,Abbottabad,Khyber Pakhtunkhwa,49801,Pakistan,True
1959,1632,Primary,House 456 Model Town,Kotli,Azad Kashmir,65590,Pakistan,True
1960,1633,Primary,71 Industrial Area,Karachi,Sindh,50352,Pakistan,True
1961,1634,Primary,House 507 Main Boulevard,Sialkot,Punjab,46977,Pakistan,True
1962,1634,Secondary,House 250 Johar Town,Faisalabad,Punjab,50446,Pakistan,False
1963,1635,Primary,412 University Road,Larkana,Sindh,46487,Pakistan,True
1964,1635,Secondary,153 University Road,Astore,Gilgit-Baltistan,85627,Pakistan,False
1965,1636,Primary,704 Clifton,Rawalpindi,Punjab,65270,Pakistan,True
1966,1637,Primary,House 401 Industrial Area,Gilgit,Gilgit-Baltistan,12116,Pakistan,True
1967,1638,Primary,Block D Mall Road,Lahore,Punjab,50799,Pakistan,True
1968,1639,Primary,Block E Defence Housing,Rawalakot,Azad Kashmir,86520,Pakistan,True
1969,1640,Primary,Block B Park Road,Bahawalpur,Punjab,46315,Pakistan,True
1970,1641,Primary,Block C Defence Housing,Gujranwala,Punjab,26756,Pakistan,True
1971,1642,Primary,House 447 Defence Housing,Chaman,Balochistan,49006,Pakistan,True
1972,1642,Secondary,House 738 University Road,Peshawar,Khyber Pakhtunkhwa,55929,Pakistan,False
1973,1643,Primary,24 College Road,Karachi,Sindh,94365,Pakistan,True
1974,1644,Primary,Block A Saddar,Abbottabad,Khyber Pakhtunkhwa,62912,Pakistan,True
1975,1645,Primary,House 884 Cantt,Muzaffarabad,Azad Kashmir,64352,Pakistan,True
1976,1646,Primary,Block B Clifton,Lahore,Punjab,98712,Pakistan,True
1977,1647,Primary,834 Industrial Area,Sargodha,Punjab,66119,Pakistan,True
1978,1647,Secondary,Block B DHA,Kotli,Azad Kashmir,40163,Pakistan,False
1979,1648,Primary,Block C Cantt,Larkana,Sindh,67873,Pakistan,True
1980,1649,Primary,Block A Cantt,Gujranwala,Punjab,35423,Pakistan,True
1981,1649,Secondary,House 125 Model Town,Turbat,Balochistan,78556,Pakistan,False
1982,1650,Primary,175 Saddar,Chilas,Gilgit-Baltistan,21633,Pakistan,True
1983,1651,Primary,395 Park Road,Bahawalpur,Punjab,46193,Pakistan,True
1984,1652,Primary,194 College Road,Mirpur,Azad Kashmir,46256,Pakistan,True
1985,1653,Primary,Block C University Road,Nowshera,Khyber Pakhtunkhwa,65079,Pakistan,True
1986,1653,Secondary,305 University Road,Mirpur,Azad Kashmir,84745,Pakistan,False
1987,1654,Primary,884 Industrial Area,Chaman,Balochistan,99154,Pakistan,True
1988,1655,Primary,House 880 Mall Road,Gwadar,Balochistan,15557,Pakistan,True
1989,1656,Primary,Block D Saddar,Larkana,Sindh,72900,Pakistan,True
1990,1657,Primary,811 Mall Road,Kotli,Azad Kashmir,33184,Pakistan,True
1991,1658,Primary,813 College Road,Rawalakot,Azad Kashmir,17382,Pakistan,True
1992,1659,Primary,Block B Gulberg,Kotli,Azad Kashmir,90013,Pakistan,True
1993,1660,Primary,Block B DHA,Faisalabad,Punjab,20420,Pakistan,True
1994,1661,Primary,Block A Mall Road,Chaman,Balochistan,76711,Pakistan,True
1995,1661,Secondary,Block C Clifton,Swat,Khyber Pakhtunkhwa,20880,Pakistan,False
1996,1662,Primary,Block E DHA,Swat,Khyber Pakhtunkhwa,91841,Pakistan,True
1997,1663,Primary,Block B Gulberg,Astore,Gilgit-Baltistan,60036,Pakistan,True
1998,1664,Primary,Block E Defence Housing,Sialkot,Punjab,42993,Pakistan,True
1999,1665,Primary,House 866 Cantt,Charsadda,Khyber Pakhtunkhwa,64449,Pakistan,True
2000,1666,Primary,641 Cantt,Turbat,Balochistan,14216,Pakistan,True
2001,1667,Primary,House 170 Industrial Area,Chilas,Gilgit-Baltistan,36757,Pakistan,True
2002,1668,Primary,217 Cantt,Sargodha,Punjab,86863,Pakistan,True
2003,1669,Primary,House 91 Main Boulevard,Chilas,Gilgit-Baltistan,22247,Pakistan,True
2004,1670,Primary,House 295 Cantt,Kotli,Azad Kashmir,98507,Pakistan,True
2005,1671,Primary,997 Main Boulevard,Chilas,Gilgit-Baltistan,71285,Pakistan,True
2006,1672,Primary,Block D Mall Road,Muzaffarabad,Azad Kashmir,76773,Pakistan,True
2007,1673,Primary,Block E Industrial Area,Khuzdar,Balochistan,13301,Pakistan,True
2008,1674,Primary,Block C Industrial Area,Swat,Khyber Pakhtunkhwa,12368,Pakistan,True
2009,1675,Primary,Block E Saddar,Turbat,Balochistan,90521,Pakistan,True
2010,1676,Primary,Block D Main Boulevard,Quetta,Balochistan,78703,Pakistan,True
2011,1677,Primary,450 Gulberg,Quetta,Balochistan,17302,Pakistan,True
2012,1678,Primary,Block C Mall Road,Gwadar,Balochistan,75504,Pakistan,True
2013,1679,Primary,House 581 University Road,Sialkot,Punjab,95909,Pakistan,True
2014,1680,Primary,Block D Main Boulevard,Rawalakot,Azad Kashmir,82216,Pakistan,True
2015,1681,Primary,House 819 Bahria Town,Sialkot,Punjab,62447,Pakistan,True
2016,1682,Primary,640 Industrial Area,Multan,Punjab,65699,Pakistan,True
2017,1683,Primary,748 University Road,Mardan,Khyber Pakhtunkhwa,82101,Pakistan,True
2018,1684,Primary,Block A Gulberg,Nawabshah,Sindh,53054,Pakistan,True
2019,1685,Primary,Block D University Road,Chilas,Gilgit-Baltistan,61910,Pakistan,True
2020,1686,Primary,761 Saddar,Faisalabad,Punjab,67336,Pakistan,True
2021,1686,Secondary,Block E Defence Housing,Turbat,Balochistan,53533,Pakistan,False
2022,1687,Primary,House 505 DHA,Nowshera,Khyber Pakhtunkhwa,52769,Pakistan,True
2023,1688,Primary,293 DHA,Sukkur,Sindh,94151,Pakistan,True
2024,1689,Primary,House 796 Model Town,Muzaffarabad,Azad Kashmir,52534,Pakistan,True
2025,1690,Primary,Block B Cantt,Quetta,Balochistan,54260,Pakistan,True
2026,1691,Primary,471 Bahria Town,Nowshera,Khyber Pakhtunkhwa,55321,Pakistan,True
2027,1692,Primary,House 728 Main Boulevard,Astore,Gilgit-Baltistan,66524,Pakistan,True
2028,1692,Secondary,House 318 Clifton,Khuzdar,Balochistan,91640,Pakistan,False
2029,1693,Primary,Block B Mall Road,Charsadda,Khyber Pakhtunkhwa,67156,Pakistan,True
2030,1694,Primary,662 Park Road,Chilas,Gilgit-Baltistan,56810,Pakistan,True
2031,1695,Primary,House 631 Park Road,Mardan,Khyber Pakhtunkhwa,28309,Pakistan,True
2032,1696,Primary,646 Park Road,Gilgit,Gilgit-Baltistan,40666,Pakistan,True
2033,1697,Primary,387 Bahria Town,Rawalpindi,Punjab,82684,Pakistan,True
2034,1697,Secondary,Block C University Road,Faisalabad,Punjab,30909,Pakistan,False
2035,1698,Primary,House 396 Model Town,Gilgit,Gilgit-Baltistan,64269,Pakistan,True
2036,1699,Primary,House 6 Industrial Area,Skardu,Gilgit-Baltistan,16232,Pakistan,True
2037,1700,Primary,House 998 Industrial Area,Rawalpindi,Punjab,68631,Pakistan,True
2038,1701,Primary,House 940 Bahria Town,Rawalakot,Azad Kashmir,20908,Pakistan,True
2039,1702,Primary,House 485 Main Boulevard,Sukkur,Sindh,13943,Pakistan,True
2040,1703,Primary,House 358 Bahria Town,Nowshera,Khyber Pakhtunkhwa,10226,Pakistan,True
2041,1704,Primary,House 739 Saddar,Multan,Punjab,31090,Pakistan,True
2042,1705,Primary,695 Main Boulevard,Kotli,Azad Kashmir,99109,Pakistan,True
2043,1705,Secondary,868 Main Boulevard,Gilgit,Gilgit-Baltistan,31736,Pakistan,False
2044,1706,Primary,777 Gulberg,Muzaffarabad,Azad Kashmir,30085,Pakistan,True
2045,1706,Secondary,House 349 Model Town,Kotli,Azad Kashmir,18226,Pakistan,False
2046,1707,Primary,885 Main Boulevard,Faisalabad,Punjab,39972,Pakistan,True
2047,1708,Primary,Block C Industrial Area,Gwadar,Balochistan,27936,Pakistan,True
2048,1709,Primary,House 361 Model Town,Chaman,Balochistan,18531,Pakistan,True
2049,1710,Primary,981 Model Town,Mirpur Khas,Sindh,92177,Pakistan,True
2050,1711,Primary,House 49 University Road,Skardu,Gilgit-Baltistan,12927,Pakistan,True
2051,1712,Primary,Block E Johar Town,Turbat,Balochistan,68096,Pakistan,True
2052,1713,Primary,Block E Gulberg,Sargodha,Punjab,53176,Pakistan,True
2053,1713,Secondary,Block B University Road,Gilgit,Gilgit-Baltistan,58651,Pakistan,False
2054,1714,Primary,House 865 Clifton,Sukkur,Sindh,54877,Pakistan,True
2055,1714,Secondary,Block B Clifton,Chilas,Gilgit-Baltistan,49098,Pakistan,False
2056,1715,Primary,844 DHA,Gujranwala,Punjab,12571,Pakistan,True
2057,1716,Primary,House 352 Johar Town,Sialkot,Punjab,46024,Pakistan,True
2058,1717,Primary,Block D Bahria Town,Gujranwala,Punjab,67801,Pakistan,True
2059,1718,Primary,44 Gulberg,Zhob,Balochistan,97039,Pakistan,True
2060,1719,Primary,117 Johar Town,Gujranwala,Punjab,18132,Pakistan,True
2061,1719,Secondary,House 742 Main Boulevard,Zhob,Balochistan,61139,Pakistan,False
2062,1720,Primary,Block D Bahria Town,Sargodha,Punjab,33046,Pakistan,True
2063,1721,Primary,122 Clifton,Gilgit,Gilgit-Baltistan,51280,Pakistan,True
2064,1722,Primary,House 915 Bahria Town,Skardu,Gilgit-Baltistan,28210,Pakistan,True
2065,1723,Primary,Block C Saddar,Jacobabad,Sindh,47346,Pakistan,True
2066,1724,Primary,Block D Model Town,Muzaffarabad,Azad Kashmir,48681,Pakistan,True
2067,1725,Primary,Block E Cantt,Turbat,Balochistan,85052,Pakistan,True
2068,1726,Primary,Block A Park Road,Gwadar,Balochistan,49366,Pakistan,True
2069,1727,Primary,House 959 Cantt,Abbottabad,Khyber Pakhtunkhwa,60195,Pakistan,True
2070,1728,Primary,225 Mall Road,Astore,Gilgit-Baltistan,23991,Pakistan,True
2071,1729,Primary,Block C Bahria Town,Abbottabad,Khyber Pakhtunkhwa,97381,Pakistan,True
2072,1730,Primary,House 775 Main Boulevard,Gilgit,Gilgit-Baltistan,20801,Pakistan,True
2073,1730,Secondary,House 336 Industrial Area,Hyderabad,Sindh,31507,Pakistan,False
2074,1731,Primary,Block A Clifton,Quetta,Balochistan,88549,Pakistan,True
2075,1732,Primary,Block A Clifton,Quetta,Balochistan,87319,Pakistan,True
2076,1733,Primary,House 749 Clifton,Multan,Punjab,63480,Pakistan,True
2077,1733,Secondary,House 93 Johar Town,Mirpur,Azad Kashmir,70237,Pakistan,False
2078,1734,Primary,Block A Saddar,Gilgit,Gilgit-Baltistan,33193,Pakistan,True
2079,1735,Primary,Block A University Road,Chilas,Gilgit-Baltistan,13218,Pakistan,True
2080,1736,Primary,Block B Main Boulevard,Kotli,Azad Kashmir,16085,Pakistan,True
2081,1737,Primary,House 868 Bahria Town,Skardu,Gilgit-Baltistan,68445,Pakistan,True
2082,1738,Primary,302 Bahria Town,Khuzdar,Balochistan,48380,Pakistan,True
2083,1739,Primary,362 Model Town,Gujranwala,Punjab,17730,Pakistan,True
2084,1740,Primary,586 Model Town,Astore,Gilgit-Baltistan,83393,Pakistan,True
2085,1740,Secondary,House 479 Model Town,Swat,Khyber Pakhtunkhwa,93175,Pakistan,False
2086,1741,Primary,House 671 University Road,Hyderabad,Sindh,98936,Pakistan,True
2087,1742,Primary,730 Industrial Area,Skardu,Gilgit-Baltistan,69903,Pakistan,True
2088,1743,Primary,House 36 Gulberg,Peshawar,Khyber Pakhtunkhwa,27623,Pakistan,True
2089,1744,Primary,House 153 Johar Town,Chilas,Gilgit-Baltistan,80793,Pakistan,True
2090,1745,Primary,632 University Road,Hyderabad,Sindh,93071,Pakistan,True
2091,1746,Primary,House 199 Bahria Town,Mirpur,Azad Kashmir,32106,Pakistan,True
2092,1747,Primary,House 835 Bahria Town,Chilas,Gilgit-Baltistan,16148,Pakistan,True
2093,1748,Primary,176 Industrial Area,Abbottabad,Khyber Pakhtunkhwa,83675,Pakistan,True
2094,1749,Primary,House 414 Gulberg,Karachi,Sindh,60830,Pakistan,True
2095,1749,Secondary,Block E College Road,Skardu,Gilgit-Baltistan,50628,Pakistan,False
2096,1750,Primary,664 College Road,Mardan,Khyber Pakhtunkhwa,61242,Pakistan,True
2097,1751,Primary,Block C Johar Town,Gwadar,Balochistan,13659,Pakistan,True
2098,1752,Primary,Block D DHA,Mirpur,Azad Kashmir,65552,Pakistan,True
2099,1753,Primary,17 Park Road,Abbottabad,Khyber Pakhtunkhwa,54840,Pakistan,True
2100,1753,Secondary,House 270 University Road,Astore,Gilgit-Baltistan,44371,Pakistan,False
2101,1754,Primary,859 Defence Housing,Mardan,Khyber Pakhtunkhwa,78174,Pakistan,True
2102,1754,Secondary,893 Main Boulevard,Multan,Punjab,82453,Pakistan,False
2103,1755,Primary,935 Bahria Town,Nawabshah,Sindh,41232,Pakistan,True
2104,1756,Primary,Block C Industrial Area,Mirpur,Azad Kashmir,71245,Pakistan,True
2105,1757,Primary,House 369 DHA,Gujranwala,Punjab,61010,Pakistan,True
2106,1758,Primary,Block A Park Road,Peshawar,Khyber Pakhtunkhwa,66057,Pakistan,True
2107,1759,Primary,Block D Main Boulevard,Khuzdar,Balochistan,62037,Pakistan,True
2108,1760,Primary,Block E Bahria Town,Charsadda,Khyber Pakhtunkhwa,46256,Pakistan,True
2109,1761,Primary,Block C Gulberg,Sialkot,Punjab,61742,Pakistan,True
2110,1762,Primary,Block E Cantt,Khuzdar,Balochistan,62684,Pakistan,True
2111,1763,Primary,House 773 Gulberg,Mardan,Khyber Pakhtunkhwa,86306,Pakistan,True
2112,1763,Secondary,442 Model Town,Peshawar,Khyber Pakhtunkhwa,88288,Pakistan,False
2113,1764,Primary,House 668 Clifton,Astore,Gilgit-Baltistan,88836,Pakistan,True
2114,1764,Secondary,Block D DHA,Lahore,Punjab,85431,Pakistan,False
2115,1765,Primary,830 Bahria Town,Sukkur,Sindh,13826,Pakistan,True
2116,1766,Primary,Block D Defence Housing,Mirpur Khas,Sindh,10298,Pakistan,True
2117,1767,Primary,House 988 University Road,Mirpur,Azad Kashmir,96417,Pakistan,True
2118,1767,Secondary,House 838 Park Road,Sargodha,Punjab,68692,Pakistan,False
2119,1768,Primary,358 Saddar,Astore,Gilgit-Baltistan,28466,Pakistan,True
2120,1768,Secondary,918 Clifton,Bahawalpur,Punjab,49653,Pakistan,False
2121,1769,Primary,Block E Mall Road,Karachi,Sindh,29492,Pakistan,True
2122,1770,Primary,Block D Main Boulevard,Mirpur Khas,Sindh,47210,Pakistan,True
2123,1771,Primary,Block A Saddar,Skardu,Gilgit-Baltistan,30098,Pakistan,True
2124,1772,Primary,Block E Model Town,Sukkur,Sindh,96297,Pakistan,True
